SKU,categoria,url,marca,nombre,precio,descripcion,imagen_url,url,caract1,caract2,caract3,caract4,caract5,caract6,caract7,caract8,caract9,caract10
0888665883417,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-csc-tried-and-true-ss/p-78781,Columbia,CSC Tried And True S/S Tee,22.46,"Camiseta de manga corta de la marca Columbia para hombre, confeccionada en tejido 100% algodón y diseñada para uso diario. Características: Modelo para...",http://www.barrabes.com/images/tienda/Products/small/313809.jpg,http://www.barrabes.com/columbia-csc-tried-and-true-ss/p-78781,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Viaje, Lifestyle')"
0888665883295,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-csc-tried-and-true-ss/p-78781,Columbia,CSC Tried And True S/S Tee,22.46,"Camiseta de manga corta de la marca Columbia para hombre, confeccionada en tejido 100% algodón y diseñada para uso diario. Características: Modelo para...",http://www.barrabes.com/images/tienda/Products/small/313809.jpg,http://www.barrabes.com/columbia-csc-tried-and-true-ss/p-78781,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Viaje, Lifestyle')"
0888665883547,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78872,Columbia,CSC EU Round Bend Tee,26.96,"Camiseta de manga corta de la marca Columbia para hombre, confeccionada en tejido 55%algodón, 34 % poliéster y 11 % rayón. Diseñada para uso diario, senderismo...",http://www.barrabes.com/images/tienda/Products/small/314082.jpg,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78872,"('Tejido', u'Algod\xc3\xb3n y poli\xc3\xa9ster')","('Uso Recomendado', 'Trekking y Senderismo, Entrenamiento, Viaje')"
0888665883561,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78872,Columbia,CSC EU Round Bend Tee,26.96,"Camiseta de manga corta de la marca Columbia para hombre, confeccionada en tejido 55%algodón, 34 % poliéster y 11 % rayón. Diseñada para uso diario, senderismo...",http://www.barrabes.com/images/tienda/Products/small/314082.jpg,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78872,"('Tejido', u'Algod\xc3\xb3n y poli\xc3\xa9ster')","('Uso Recomendado', 'Trekking y Senderismo, Entrenamiento, Viaje')"
0888665883554,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78872,Columbia,CSC EU Round Bend Tee,26.96,"Camiseta de manga corta de la marca Columbia para hombre, confeccionada en tejido 55%algodón, 34 % poliéster y 11 % rayón. Diseñada para uso diario, senderismo...",http://www.barrabes.com/images/tienda/Products/small/314082.jpg,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78872,"('Tejido', u'Algod\xc3\xb3n y poli\xc3\xa9ster')","('Uso Recomendado', 'Trekking y Senderismo, Entrenamiento, Viaje')"
0190178581774,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78870,Columbia,CSC EU Round Bend Tee,26.96,"Camiseta de manga corta de la marca Columbia para hombre, confeccionada en tejido 55%algodón, 34 % poliéster y 11 % rayón. Diseñada para uso diario, senderismo...",http://www.barrabes.com/images/tienda/Products/small/314347.jpg,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78870,"('Tejido', u'Algod\xc3\xb3n y poli\xc3\xa9ster')","('Uso Recomendado', 'Trekking y Senderismo, Entrenamiento, Viaje')"
0190178581781,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78870,Columbia,CSC EU Round Bend Tee,26.96,"Camiseta de manga corta de la marca Columbia para hombre, confeccionada en tejido 55%algodón, 34 % poliéster y 11 % rayón. Diseñada para uso diario, senderismo...",http://www.barrabes.com/images/tienda/Products/small/314347.jpg,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78870,"('Tejido', u'Algod\xc3\xb3n y poli\xc3\xa9ster')","('Uso Recomendado', 'Trekking y Senderismo, Entrenamiento, Viaje')"
0190178581767,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78870,Columbia,CSC EU Round Bend Tee,26.96,"Camiseta de manga corta de la marca Columbia para hombre, confeccionada en tejido 55%algodón, 34 % poliéster y 11 % rayón. Diseñada para uso diario, senderismo...",http://www.barrabes.com/images/tienda/Products/small/314347.jpg,http://www.barrabes.com/columbia-csc-eu-round-bend-tee/p-78870,"('Tejido', u'Algod\xc3\xb3n y poli\xc3\xa9ster')","('Uso Recomendado', 'Trekking y Senderismo, Entrenamiento, Viaje')"
8058329361908,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/campagnolo-t_shirt-cotton/p-67000,Campagnolo,T-Shirt Cotton,35.11,Camiseta de manga corta y cuello redondo de la marca Campagnolo para hombre. La T-Shirt Cotton ha sido diseñada para ofrecernos el máximo confort y comodidad...,http://www.barrabes.com/images/tienda/Products/small/274482.jpg,http://www.barrabes.com/campagnolo-t_shirt-cotton/p-67000,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Lifestyle')"
8058329361823,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/campagnolo-t_shirt-cotton/p-67000,Campagnolo,T-Shirt Cotton,35.11,Camiseta de manga corta y cuello redondo de la marca Campagnolo para hombre. La T-Shirt Cotton ha sido diseñada para ofrecernos el máximo confort y comodidad...,http://www.barrabes.com/images/tienda/Products/small/274482.jpg,http://www.barrabes.com/campagnolo-t_shirt-cotton/p-67000,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Lifestyle')"
